age,job,marital_status,education,balance_eur,housing_loan,personal_loan,communication_type,contacts_this_campaign,days_since_previous_contact,contacts_before_campaign,previous_campaign_outcome,subscribed,call_duration_minutes,days_since_previous_contact_nan,contacts_before_campaign_nan,date,weekday,month,was_contacted_before,job_group,has_loan,has_both_loan
23,services,Single,secondary,488,0,0,cellular,1,91,3,success,1,3.4166666666666665,91.0,3.0,2010-06-29,Tuesday,June,1,Blue-collar/Service,0,0
30,student,Single,secondary,314,0,0,cellular,1,204,6,success,0,3.15,204.0,6.0,2010-06-29,Tuesday,June,1,Student/Retired/Unemployed,0,0
39,management,Married,tertiary,2939,0,0,cellular,1,165,2,success,0,6.416666666666667,165.0,2.0,2010-06-29,Tuesday,June,1,Admin/Mgmt/Tech,0,0
35,unemployed,Married,secondary,978,0,0,cellular,2,182,6,success,1,11.0,182.0,6.0,2010-06-29,Tuesday,June,1,Student/Retired/Unemployed,0,0
33,management,Single,tertiary,718,1,0,cellular,1,84,3,success,1,4.516666666666667,84.0,3.0,2010-06-29,Tuesday,June,1,Admin/Mgmt/Tech,1,0
29,student,Single,secondary,808,0,0,cellular,1,362,1,other,0,3.15,362.0,1.0,2010-06-29,Tuesday,June,1,Student/Retired/Unemployed,0,0
33,management,Single,tertiary,3143,0,0,cellular,2,-1,0,unknown,1,7.016666666666667,,,2010-06-29,Tuesday,June,0,Admin/Mgmt/Tech,0,0
45,technician,Married,tertiary,2699,1,0,cellular,4,-1,0,unknown,0,4.4,,,2010-06-29,Tuesday,June,0,Admin/Mgmt/Tech,1,0
50,technician,Married,tertiary,5114,0,0,telephone,2,153,2,other,0,4.766666666666667,153.0,2.0,2010-06-29,Tuesday,June,1,Admin/Mgmt/Tech,0,0
32,technician,Single,tertiary,3255,0,0,cellular,2,-1,0,unknown,1,2.783333333333333,,,2010-06-29,Tuesday,June,0,Admin/Mgmt/Tech,0,0
44,blue-collar,Single,secondary,276,1,0,unknown,1,411,6,failure,0,0.21666666666666667,411.0,6.0,2010-06-29,Tuesday,June,1,Blue-collar/Service,1,0
27,student,Single,secondary,1423,0,0,unknown,1,-1,0,unknown,0,0.13333333333333333,,,2010-06-29,Tuesday,June,0,Student/Retired/Unemployed,0,0
31,management,Single,tertiary,1539,1,0,cellular,2,756,2,other,0,1.7833333333333334,756.0,2.0,2010-06-30,Wednesday,June,1,Admin/Mgmt/Tech,1,0
32,student,Single,tertiary,64,0,0,cellular,4,105,5,failure,1,9.966666666666667,105.0,5.0,2010-06-30,Wednesday,June,1,Student/Retired/Unemployed,0,0
33,technician,Single,secondary,555,0,0,cellular,2,-1,0,unknown,0,4.25,,,2010-06-30,Wednesday,June,0,Admin/Mgmt/Tech,0,0
48,admin.,Single,secondary,1544,1,0,telephone,1,450,2,failure,1,4.383333333333334,450.0,2.0,2010-06-30,Wednesday,June,1,Admin/Mgmt/Tech,1,0
19,student,Single,secondary,424,0,0,cellular,3,195,2,other,0,2.0166666666666666,195.0,2.0,2010-06-30,Wednesday,June,1,Student/Retired/Unemployed,0,0
41,admin.,Single,secondary,985,1,0,cellular,2,391,11,success,1,4.566666666666666,391.0,11.0,2010-06-30,Wednesday,June,1,Admin/Mgmt/Tech,1,0
49,housemaid,Married,primary,360,0,0,unknown,1,-1,0,unknown,0,0.1,,,2010-06-30,Wednesday,June,0,Blue-collar/Service,0,0
77,retired,Married,tertiary,1047,0,0,cellular,5,-1,0,unknown,0,1.8,,,2010-06-30,Wednesday,June,0,Student/Retired/Unemployed,0,0
43,management,Single,tertiary,0,0,0,cellular,2,296,1,failure,1,4.583333333333333,296.0,1.0,2010-06-30,Wednesday,June,1,Admin/Mgmt/Tech,0,0
32,technician,Single,tertiary,4071,0,0,cellular,2,-1,0,unknown,1,5.316666666666666,,,2010-06-30,Wednesday,June,0,Admin/Mgmt/Tech,0,0
39,technician,Married,secondary,4861,1,0,telephone,1,183,2,other,0,1.9833333333333334,183.0,2.0,2010-06-30,Wednesday,June,1,Admin/Mgmt/Tech,1,0
21,student,Single,secondary,2488,0,0,cellular,6,169,3,success,1,4.3,169.0,3.0,2010-06-30,Wednesday,June,1,Student/Retired/Unemployed,0,0
74,retired,Single,primary,29080,0,0,cellular,5,93,4,other,1,5.016666666666667,93.0,4.0,2010-06-30,Wednesday,June,1,Student/Retired/Unemployed,0,0
72,retired,Single,tertiary,1285,0,0,telephone,4,150,9,failure,0,8.233333333333333,150.0,9.0,2010-07-01,Thursday,July,1,Student/Retired/Unemployed,0,0
39,blue-collar,Married,primary,1,1,0,unknown,1,745,2,failure,0,2.75,745.0,2.0,2010-07-01,Thursday,July,1,Blue-collar/Service,1,0
29,services,Single,secondary,0,0,0,unknown,1,514,3,failure,0,0.2,514.0,3.0,2010-07-01,Thursday,July,1,Blue-collar/Service,0,0
52,management,Single,tertiary,3,0,0,unknown,1,-1,0,unknown,0,0.4666666666666667,,,2010-07-01,Thursday,July,0,Admin/Mgmt/Tech,0,0
42,technician,Married,secondary,2152,0,0,cellular,2,93,4,failure,0,1.8833333333333333,93.0,4.0,2010-07-01,Thursday,July,1,Admin/Mgmt/Tech,0,0
32,management,Single,tertiary,12569,0,0,cellular,2,295,2,success,1,9.35,295.0,2.0,2010-07-01,Thursday,July,1,Admin/Mgmt/Tech,0,0
63,retired,Married,secondary,2896,0,0,cellular,1,119,2,success,1,5.066666666666666,119.0,2.0,2010-07-01,Thursday,July,1,Student/Retired/Unemployed,0,0
19,student,Single,secondary,526,0,0,cellular,1,199,3,failure,0,2.9,199.0,3.0,2010-07-01,Thursday,July,1,Student/Retired/Unemployed,0,0
37,blue-collar,Married,secondary,195,1,0,unknown,1,-1,0,unknown,0,0.16666666666666666,,,2010-07-01,Thursday,July,0,Blue-collar/Service,1,0
29,self-employed,Single,tertiary,805,0,0,cellular,2,128,8,success,0,5.033333333333333,128.0,8.0,2010-07-01,Thursday,July,1,Entrepreneur/Self-employed,0,0
53,services,Single,secondary,36,1,1,unknown,1,417,1,success,1,0.4166666666666667,417.0,1.0,2010-07-02,Friday,July,1,Blue-collar/Service,1,1
34,self-employed,Single,tertiary,0,1,0,unknown,1,422,1,success,0,0.8,422.0,1.0,2010-07-02,Friday,July,1,Entrepreneur/Self-employed,1,0
28,student,Single,secondary,196,0,0,cellular,3,-1,0,unknown,1,7.05,,,2010-07-02,Friday,July,0,Student/Retired/Unemployed,0,0
35,blue-collar,Married,secondary,262,0,0,cellular,2,109,4,success,0,1.6,109.0,4.0,2010-07-02,Friday,July,1,Blue-collar/Service,0,0
31,services,Single,secondary,1027,0,0,cellular,3,-1,0,unknown,1,3.6166666666666667,,,2010-07-02,Friday,July,0,Blue-collar/Service,0,0
67,retired,Married,tertiary,1948,0,0,cellular,2,155,5,success,0,14.066666666666666,155.0,5.0,2010-07-02,Friday,July,1,Student/Retired/Unemployed,0,0
43,technician,Single,unknown,4389,0,0,telephone,2,85,1,success,1,10.533333333333333,85.0,1.0,2010-07-02,Friday,July,1,Admin/Mgmt/Tech,0,0
32,self-employed,Single,tertiary,4024,1,0,cellular,1,-1,0,unknown,0,2.5,,,2010-07-02,Friday,July,0,Entrepreneur/Self-employed,1,0
26,blue-collar,Single,secondary,463,0,1,cellular,2,-1,0,unknown,1,4.133333333333334,,,2010-07-02,Friday,July,0,Blue-collar/Service,1,0
31,student,Single,secondary,3511,0,0,cellular,1,-1,0,unknown,1,11.116666666666667,,,2010-07-02,Friday,July,0,Student/Retired/Unemployed,0,0
45,management,Married,secondary,2897,0,0,cellular,2,88,5,failure,0,5.016666666666667,88.0,5.0,2010-07-02,Friday,July,1,Admin/Mgmt/Tech,0,0
39,management,Single,tertiary,224,0,0,cellular,2,88,1,success,1,3.2333333333333334,88.0,1.0,2010-07-02,Friday,July,1,Admin/Mgmt/Tech,0,0
56,blue-collar,Married,primary,1014,0,0,unknown,1,-1,0,unknown,0,0.08333333333333333,,,2010-07-02,Friday,July,0,Blue-collar/Service,0,0
35,self-employed,Single,tertiary,398,0,0,cellular,3,-1,0,unknown,0,1.6833333333333333,,,2010-07-05,Monday,July,0,Entrepreneur/Self-employed,0,0
29,technician,Single,secondary,738,0,0,unknown,1,-1,0,unknown,0,0.48333333333333334,,,2010-07-05,Monday,July,0,Admin/Mgmt/Tech,0,0
32,student,Single,secondary,61,0,1,cellular,3,515,7,failure,0,2.966666666666667,515.0,7.0,2010-07-05,Monday,July,1,Student/Retired/Unemployed,1,0
28,services,Single,secondary,198,0,0,cellular,2,-1,0,unknown,1,2.1333333333333333,,,2010-07-05,Monday,July,0,Blue-collar/Service,0,0
32,blue-collar,Single,secondary,1029,0,0,cellular,4,-1,0,unknown,0,2.9166666666666665,,,2010-07-05,Monday,July,0,Blue-collar/Service,0,0
30,technician,Single,tertiary,0,1,0,cellular,1,424,8,success,1,2.3333333333333335,424.0,8.0,2010-07-05,Monday,July,1,Admin/Mgmt/Tech,1,0
65,retired,Single,secondary,744,0,0,cellular,1,-1,0,unknown,0,3.033333333333333,,,2010-07-05,Monday,July,0,Student/Retired/Unemployed,0,0
24,admin.,Single,tertiary,674,1,0,cellular,1,-1,0,unknown,1,4.45,,,2010-07-06,Tuesday,July,0,Admin/Mgmt/Tech,1,0
32,management,Single,tertiary,623,0,0,cellular,3,194,2,failure,1,5.583333333333333,194.0,2.0,2010-07-06,Tuesday,July,1,Admin/Mgmt/Tech,0,0
29,management,Single,unknown,560,0,0,cellular,1,92,2,success,0,3.533333333333333,92.0,2.0,2010-07-06,Tuesday,July,1,Admin/Mgmt/Tech,0,0
50,technician,Married,tertiary,0,0,1,cellular,1,85,7,failure,0,4.283333333333333,85.0,7.0,2010-07-06,Tuesday,July,1,Admin/Mgmt/Tech,1,0
46,management,Single,tertiary,558,0,0,cellular,1,-1,0,unknown,1,5.316666666666666,,,2010-07-06,Tuesday,July,0,Admin/Mgmt/Tech,0,0
30,management,Married,tertiary,69,1,0,unknown,1,-1,0,unknown,0,0.7,,,2010-07-06,Tuesday,July,0,Admin/Mgmt/Tech,1,0
60,technician,Married,secondary,259,0,0,cellular,1,386,2,success,1,6.6,386.0,2.0,2010-07-06,Tuesday,July,1,Admin/Mgmt/Tech,0,0
33,blue-collar,Single,secondary,688,0,0,unknown,1,-1,0,unknown,0,3.7666666666666666,,,2010-07-06,Tuesday,July,0,Blue-collar/Service,0,0
37,technician,Married,secondary,432,1,0,cellular,3,776,55,failure,1,6.433333333333334,776.0,55.0,2010-07-06,Tuesday,July,1,Admin/Mgmt/Tech,1,0
60,management,Single,primary,2694,0,0,telephone,1,-1,0,unknown,0,4.916666666666667,,,2010-07-06,Tuesday,July,0,Admin/Mgmt/Tech,0,0
43,technician,Married,secondary,69,1,1,cellular,1,260,2,failure,0,2.6,260.0,2.0,2010-07-07,Wednesday,July,1,Admin/Mgmt/Tech,1,1
48,management,Single,tertiary,159,0,0,telephone,1,251,6,success,1,3.816666666666667,251.0,6.0,2010-07-07,Wednesday,July,1,Admin/Mgmt/Tech,0,0
52,services,Married,secondary,657,0,0,telephone,2,460,2,failure,1,6.633333333333334,460.0,2.0,2010-07-07,Wednesday,July,1,Blue-collar/Service,0,0
29,management,Single,tertiary,1808,0,0,cellular,2,433,1,success,1,4.55,433.0,1.0,2010-07-07,Wednesday,July,1,Admin/Mgmt/Tech,0,0
71,retired,Single,unknown,392,0,0,telephone,2,-1,0,unknown,1,4.6,,,2010-07-07,Wednesday,July,0,Student/Retired/Unemployed,0,0
42,management,Married,tertiary,298,0,0,cellular,4,115,6,failure,0,3.566666666666667,115.0,6.0,2010-07-08,Thursday,July,1,Admin/Mgmt/Tech,0,0
47,management,Single,tertiary,6651,0,0,cellular,1,412,2,failure,1,3.816666666666667,412.0,2.0,2010-07-08,Thursday,July,1,Admin/Mgmt/Tech,0,0
70,retired,Married,primary,2795,0,0,cellular,1,181,2,success,1,8.0,181.0,2.0,2010-07-08,Thursday,July,1,Student/Retired/Unemployed,0,0
28,management,Single,tertiary,1414,1,0,cellular,1,521,1,failure,1,4.9,521.0,1.0,2010-07-08,Thursday,July,1,Admin/Mgmt/Tech,1,0
70,retired,Single,secondary,4572,0,0,cellular,11,162,5,failure,0,2.8833333333333333,162.0,5.0,2010-07-08,Thursday,July,1,Student/Retired/Unemployed,0,0
31,self-employed,Married,tertiary,2666,0,0,telephone,2,148,9,other,1,6.85,148.0,9.0,2010-07-08,Thursday,July,1,Entrepreneur/Self-employed,0,0
80,retired,Married,secondary,668,0,0,telephone,1,371,1,success,1,4.166666666666667,371.0,1.0,2010-07-08,Thursday,July,1,Student/Retired/Unemployed,0,0
29,management,Single,tertiary,502,0,0,cellular,1,87,5,failure,1,16.133333333333333,87.0,5.0,2010-07-08,Thursday,July,1,Admin/Mgmt/Tech,0,0
29,admin.,Single,secondary,1992,0,0,cellular,1,87,2,failure,0,3.3666666666666667,87.0,2.0,2010-07-08,Thursday,July,1,Admin/Mgmt/Tech,0,0
23,student,Single,secondary,1809,0,0,cellular,2,-1,0,unknown,1,6.9,,,2010-07-08,Thursday,July,0,Student/Retired/Unemployed,0,0
34,services,Single,secondary,267,0,0,cellular,2,-1,0,unknown,1,7.483333333333333,,,2010-07-08,Thursday,July,0,Blue-collar/Service,0,0
38,management,Married,tertiary,2656,0,0,cellular,2,-1,0,unknown,0,3.8333333333333335,,,2010-07-08,Thursday,July,0,Admin/Mgmt/Tech,0,0
69,retired,Married,secondary,2473,0,0,cellular,3,-1,0,unknown,1,16.116666666666667,,,2010-07-08,Thursday,July,0,Student/Retired/Unemployed,0,0
79,retired,Single,unknown,2628,0,0,telephone,7,450,2,failure,0,3.6666666666666665,450.0,2.0,2010-07-08,Thursday,July,1,Student/Retired/Unemployed,0,0
19,student,Single,secondary,372,0,0,telephone,3,-1,0,unknown,1,7.4,,,2010-07-08,Thursday,July,0,Student/Retired/Unemployed,0,0
59,management,Married,secondary,111,0,0,telephone,2,381,3,failure,0,5.2,381.0,3.0,2010-07-08,Thursday,July,1,Admin/Mgmt/Tech,0,0
27,admin.,Single,secondary,914,0,0,cellular,2,-1,0,unknown,0,2.183333333333333,,,2010-07-08,Thursday,July,0,Admin/Mgmt/Tech,0,0
35,blue-collar,Single,unknown,484,0,0,cellular,1,87,3,failure,1,5.733333333333333,87.0,3.0,2010-07-08,Thursday,July,1,Blue-collar/Service,0,0
38,admin.,Married,secondary,1767,1,0,cellular,4,239,7,success,1,8.05,239.0,7.0,2010-07-09,Friday,July,1,Admin/Mgmt/Tech,1,0
32,technician,Single,unknown,491,0,0,cellular,7,-1,0,unknown,1,7.9,,,2010-07-09,Friday,July,0,Admin/Mgmt/Tech,0,0
36,technician,Single,secondary,966,0,0,cellular,9,367,4,other,0,1.9833333333333334,367.0,4.0,2010-07-09,Friday,July,1,Admin/Mgmt/Tech,0,0
43,self-employed,Married,tertiary,2501,0,0,cellular,2,161,4,failure,0,9.7,161.0,4.0,2010-07-09,Friday,July,1,Entrepreneur/Self-employed,0,0
29,management,Single,secondary,966,0,0,cellular,1,396,2,other,0,19.75,396.0,2.0,2010-07-09,Friday,July,1,Admin/Mgmt/Tech,0,0
26,student,Single,secondary,1164,0,0,cellular,1,301,1,other,0,1.9333333333333333,301.0,1.0,2010-07-09,Friday,July,1,Student/Retired/Unemployed,0,0
50,unknown,Married,unknown,558,0,0,cellular,1,683,6,failure,1,7.733333333333333,683.0,6.0,2010-07-09,Friday,July,1,Unknown,0,0
27,student,Single,unknown,383,0,0,unknown,1,-1,0,unknown,0,0.25,,,2010-07-09,Friday,July,0,Student/Retired/Unemployed,0,0
29,student,Married,unknown,2229,0,0,unknown,1,252,1,other,0,0.4166666666666667,252.0,1.0,2010-07-09,Friday,July,1,Student/Retired/Unemployed,0,0
27,technician,Single,secondary,337,0,0,unknown,1,-1,0,unknown,1,0.38333333333333336,,,2010-07-09,Friday,July,0,Admin/Mgmt/Tech,0,0
53,admin.,Single,secondary,654,0,0,unknown,1,-1,0,unknown,1,1.1166666666666667,,,2010-07-10,Weekend,July,0,Admin/Mgmt/Tech,0,0
40,admin.,Married,secondary,457,0,0,unknown,1,-1,0,unknown,0,0.15,,,2010-07-12,Monday,July,0,Admin/Mgmt/Tech,0,0
35,admin.,Single,tertiary,170,0,0,unknown,1,-1,0,unknown,0,0.2,,,2010-07-12,Monday,July,0,Admin/Mgmt/Tech,0,0
74,retired,Married,primary,5539,0,0,cellular,2,159,3,failure,0,6.5,159.0,3.0,2010-07-12,Monday,July,1,Student/Retired/Unemployed,0,0
27,unemployed,Single,tertiary,77,0,0,cellular,4,77,1,success,0,5.083333333333333,77.0,1.0,2010-07-12,Monday,July,1,Student/Retired/Unemployed,0,0
35,self-employed,Married,tertiary,2427,0,0,cellular,3,158,7,other,1,3.5,158.0,7.0,2010-07-12,Monday,July,1,Entrepreneur/Self-employed,0,0
50,entrepreneur,Single,tertiary,315,0,0,cellular,2,185,2,failure,0,1.6833333333333333,185.0,2.0,2010-07-12,Monday,July,1,Entrepreneur/Self-employed,0,0
27,management,Single,secondary,843,0,0,cellular,2,185,1,success,0,2.05,185.0,1.0,2010-07-12,Monday,July,1,Admin/Mgmt/Tech,0,0
66,retired,Single,unknown,53,0,0,cellular,4,-1,0,unknown,1,9.366666666666667,,,2010-07-12,Monday,July,0,Student/Retired/Unemployed,0,0
43,admin.,Single,secondary,386,0,0,cellular,3,529,1,failure,1,3.6666666666666665,529.0,1.0,2010-07-12,Monday,July,1,Admin/Mgmt/Tech,0,0
25,management,Single,tertiary,380,0,0,cellular,1,-1,0,unknown,0,2.783333333333333,,,2010-07-12,Monday,July,0,Admin/Mgmt/Tech,0,0
20,student,Single,primary,134,0,0,cellular,1,277,3,other,0,4.55,277.0,3.0,2010-07-12,Monday,July,1,Student/Retired/Unemployed,0,0
30,self-employed,Single,tertiary,251,0,0,cellular,1,-1,0,unknown,1,8.95,,,2010-07-12,Monday,July,0,Entrepreneur/Self-employed,0,0
29,services,Single,secondary,102,0,0,cellular,1,182,5,failure,0,2.566666666666667,182.0,5.0,2010-07-12,Monday,July,1,Blue-collar/Service,0,0
57,retired,Married,secondary,1044,0,0,telephone,1,182,3,success,1,9.45,182.0,3.0,2010-07-12,Monday,July,1,Student/Retired/Unemployed,0,0
72,retired,Single,tertiary,402,0,0,cellular,3,-1,0,unknown,0,3.2333333333333334,,,2010-07-12,Monday,July,0,Student/Retired/Unemployed,0,0
36,management,Married,tertiary,93,0,0,cellular,2,182,7,failure,1,4.366666666666666,182.0,7.0,2010-07-12,Monday,July,1,Admin/Mgmt/Tech,0,0
31,management,Single,tertiary,2907,1,0,cellular,1,194,3,failure,1,4.133333333333334,194.0,3.0,2010-07-12,Monday,July,1,Admin/Mgmt/Tech,1,0
55,unknown,Married,secondary,1157,0,0,cellular,1,412,2,failure,0,4.816666666666666,412.0,2.0,2010-07-12,Monday,July,1,Unknown,0,0
72,admin.,Married,primary,2321,0,0,cellular,6,122,6,other,0,3.3333333333333335,122.0,6.0,2010-07-12,Monday,July,1,Admin/Mgmt/Tech,0,0
47,admin.,Single,secondary,3696,0,0,cellular,2,181,4,success,1,4.166666666666667,181.0,4.0,2010-07-12,Monday,July,1,Admin/Mgmt/Tech,0,0
80,retired,Married,primary,1468,0,0,cellular,2,181,3,success,0,4.266666666666667,181.0,3.0,2010-07-13,Tuesday,July,1,Student/Retired/Unemployed,0,0
65,retired,Single,secondary,828,0,0,cellular,1,-1,0,unknown,1,5.083333333333333,,,2010-07-13,Tuesday,July,0,Student/Retired/Unemployed,0,0
30,student,Single,secondary,459,0,0,cellular,2,210,22,success,0,1.6333333333333333,210.0,22.0,2010-07-13,Tuesday,July,1,Student/Retired/Unemployed,0,0
25,blue-collar,Single,secondary,1857,1,0,cellular,2,91,10,success,1,3.25,91.0,10.0,2010-07-13,Tuesday,July,1,Blue-collar/Service,1,0
33,management,Single,tertiary,1962,0,0,cellular,1,181,1,failure,1,6.05,181.0,1.0,2010-07-13,Tuesday,July,1,Admin/Mgmt/Tech,0,0
29,self-employed,Single,tertiary,1579,0,0,cellular,1,181,4,success,1,2.966666666666667,181.0,4.0,2010-07-13,Tuesday,July,1,Entrepreneur/Self-employed,0,0
79,retired,Single,primary,2787,0,0,telephone,1,377,1,success,1,10.283333333333333,377.0,1.0,2010-07-13,Tuesday,July,1,Student/Retired/Unemployed,0,0
24,student,Single,secondary,1123,0,0,cellular,1,412,1,other,1,7.916666666666667,412.0,1.0,2010-07-13,Tuesday,July,1,Student/Retired/Unemployed,0,0
27,technician,Single,secondary,643,0,0,cellular,1,-1,0,unknown,1,5.283333333333333,,,2010-07-13,Tuesday,July,0,Admin/Mgmt/Tech,0,0
63,retired,Married,tertiary,4692,1,0,cellular,1,181,2,failure,0,1.4666666666666666,181.0,2.0,2010-07-13,Tuesday,July,1,Student/Retired/Unemployed,1,0
36,management,Single,unknown,62,0,0,cellular,1,91,2,success,1,5.183333333333334,91.0,2.0,2010-07-13,Tuesday,July,1,Admin/Mgmt/Tech,0,0
38,self-employed,Single,tertiary,6447,0,0,cellular,3,182,1,failure,0,5.266666666666667,182.0,1.0,2010-07-13,Tuesday,July,1,Entrepreneur/Self-employed,0,0
31,unemployed,Married,tertiary,330,0,0,cellular,1,181,3,success,1,5.15,181.0,3.0,2010-07-13,Tuesday,July,1,Student/Retired/Unemployed,0,0
22,student,Single,secondary,71,0,0,cellular,1,181,2,success,1,5.616666666666666,181.0,2.0,2010-07-13,Tuesday,July,1,Student/Retired/Unemployed,0,0
36,services,Married,unknown,618,0,0,cellular,1,335,2,success,1,6.0,335.0,2.0,2010-07-13,Tuesday,July,1,Blue-collar/Service,0,0
40,management,Married,tertiary,4539,0,0,cellular,3,439,1,failure,1,4.266666666666667,439.0,1.0,2010-07-13,Tuesday,July,1,Admin/Mgmt/Tech,0,0
25,technician,Single,tertiary,160,0,1,unknown,1,-1,0,unknown,0,2.5166666666666666,,,2010-07-13,Tuesday,July,0,Admin/Mgmt/Tech,1,0
31,technician,Married,tertiary,2166,0,0,cellular,6,182,2,success,1,9.616666666666667,182.0,2.0,2010-07-13,Tuesday,July,1,Admin/Mgmt/Tech,0,0
26,blue-collar,Single,secondary,2007,0,0,cellular,3,182,2,success,1,4.533333333333333,182.0,2.0,2010-07-13,Tuesday,July,1,Blue-collar/Service,0,0
51,management,Married,tertiary,3463,0,1,cellular,2,166,3,other,1,6.183333333333334,166.0,3.0,2010-07-13,Tuesday,July,1,Admin/Mgmt/Tech,1,0
27,admin.,Single,tertiary,4738,0,0,cellular,1,-1,0,unknown,0,12.533333333333333,,,2010-07-13,Tuesday,July,0,Admin/Mgmt/Tech,0,0
46,admin.,Single,secondary,99,0,0,unknown,1,-1,0,unknown,0,0.3,,,2010-07-14,Wednesday,July,0,Admin/Mgmt/Tech,0,0
70,retired,Single,primary,482,0,0,telephone,1,181,3,success,1,6.883333333333334,181.0,3.0,2010-07-14,Wednesday,July,1,Student/Retired/Unemployed,0,0
24,student,Single,primary,1235,0,0,cellular,4,93,6,other,1,5.566666666666666,93.0,6.0,2010-07-14,Wednesday,July,1,Student/Retired/Unemployed,0,0
23,student,Single,secondary,1298,0,0,cellular,1,-1,0,unknown,1,10.05,,,2010-07-14,Wednesday,July,0,Student/Retired/Unemployed,0,0
41,technician,Single,secondary,5329,0,0,cellular,2,-1,0,unknown,1,6.616666666666666,,,2010-07-14,Wednesday,July,0,Admin/Mgmt/Tech,0,0
53,technician,Married,primary,6181,0,0,cellular,2,209,3,other,1,13.616666666666667,209.0,3.0,2010-07-14,Wednesday,July,1,Admin/Mgmt/Tech,0,0
30,technician,Single,secondary,1112,0,0,cellular,3,-1,0,unknown,0,2.216666666666667,,,2010-07-14,Wednesday,July,0,Admin/Mgmt/Tech,0,0
86,retired,Married,primary,1255,0,0,telephone,1,180,3,success,1,4.116666666666666,180.0,3.0,2010-07-14,Wednesday,July,1,Student/Retired/Unemployed,0,0
30,blue-collar,Single,secondary,180,0,0,cellular,1,183,2,failure,0,3.3833333333333333,183.0,2.0,2010-07-14,Wednesday,July,1,Blue-collar/Service,0,0
27,student,Single,unknown,132,0,0,cellular,1,-1,0,unknown,1,4.6,,,2010-07-14,Wednesday,July,0,Student/Retired/Unemployed,0,0
34,technician,Single,tertiary,2733,0,0,cellular,1,-1,0,unknown,1,10.066666666666666,,,2010-07-14,Wednesday,July,0,Admin/Mgmt/Tech,0,0
49,services,Married,secondary,725,0,1,unknown,1,-1,0,unknown,0,1.1666666666666667,,,2010-07-14,Wednesday,July,0,Blue-collar/Service,1,0
68,retired,Single,secondary,4189,0,0,telephone,2,-1,0,unknown,1,14.95,,,2010-07-14,Wednesday,July,0,Student/Retired/Unemployed,0,0
35,management,Married,secondary,724,1,0,cellular,2,415,1,failure,1,4.783333333333333,415.0,1.0,2010-07-14,Wednesday,July,1,Admin/Mgmt/Tech,1,0
30,admin.,Married,secondary,222,0,0,telephone,9,-1,0,unknown,0,5.716666666666667,,,2010-07-14,Wednesday,July,0,Admin/Mgmt/Tech,0,0
28,student,Single,secondary,205,0,0,cellular,3,184,2,other,1,1.45,184.0,2.0,2010-07-14,Wednesday,July,1,Student/Retired/Unemployed,0,0
56,blue-collar,Married,secondary,813,1,1,unknown,1,-1,0,unknown,0,1.1833333333333333,,,2010-07-14,Wednesday,July,0,Blue-collar/Service,1,1
66,retired,Married,secondary,154,0,0,cellular,5,181,2,failure,1,4.466666666666667,181.0,2.0,2010-07-15,Thursday,July,1,Student/Retired/Unemployed,0,0
36,blue-collar,Single,tertiary,1830,0,0,cellular,5,181,6,failure,0,3.0833333333333335,181.0,6.0,2010-07-15,Thursday,July,1,Blue-collar/Service,0,0
30,management,Single,tertiary,232,0,0,cellular,1,91,1,success,1,3.65,91.0,1.0,2010-07-15,Thursday,July,1,Admin/Mgmt/Tech,0,0
